,HEHV,IBT1,IBT2,LSHV,NLTV,P20V,RPM,SSHV,SSW1,TTEM,TTSW
45615.92135,1374.6038,189.9,127.2,1172.533,0,17,0,1011.0376,998,24.3,0
45615.92141,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,1002,24.3,0
45615.92147,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92153,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1038,24.3,0
45615.92159,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1031,24.3,0
45615.92164,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1007,24.3,0
45615.9217,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,998,24.3,0
45615.92176,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1021,24.3,0
45615.92182,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1003,24.3,0
45615.92188,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1012,24.3,0
45615.92193,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,996,24.3,0
45615.92199,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1017,24.3,0
45615.92205,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,980,24.3,0
45615.92211,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1034,24.3,0
45615.92216,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1023,24.3,0
45615.92222,1373.724,189.9,128.3,1171.6533,0,17,0,1011.0376,1019,24.3,0
45615.92228,1373.724,189.9,128.3,1171.6533,0,17,0,1011.0376,988,24.3,0
45615.92234,1373.724,189.9,129.4,1171.6533,0,17,0,1011.0376,988,24.3,0
45615.9224,1373.724,190.9,128.3,1171.6533,0,17,0,1011.0376,1012,24.3,0
45615.92245,1373.724,189.9,129.4,1171.6533,0,17,0,1011.0376,999,24.3,0
45615.92251,1373.724,189.9,129.4,1171.6533,0,17,0,1011.0376,991,24.3,0
45615.92257,1374.6038,189.9,130.5,1172.533,0,17,0,1011.0376,1019,24.3,0
45615.92263,1374.6038,189.9,131.6,1172.533,0,17,0,1011.0376,1016,24.3,0
45615.92269,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,1046,24.3,0
45615.92274,1374.6038,188.8,129.4,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.9228,1374.6038,188.8,128.3,1172.533,0,17,0,1011.0376,1031,24.3,0
45615.92286,1374.6038,188.8,128.3,1172.533,0,17,0,1011.0376,1006,24.3,0
45615.92292,1372.8442,187.7,128.3,1172.533,0,17,0,1011.0376,1023,24.3,0
45615.92297,1372.8442,187.7,127.2,1172.533,0,17,0,1011.0376,1028,24.3,0
45615.92303,1372.8442,187.7,127.2,1172.533,0,17,0,1011.0376,1002,24.3,0
45615.92309,1372.8442,188.8,127.2,1172.533,0,17,0,1011.0376,1018,24.3,0
45615.92315,1372.8442,188.8,127.2,1172.533,0,17,0,1011.0376,998,24.3,0
45615.92321,1372.8442,188.8,127.2,1172.533,0,17,0,1011.0376,997,24.3,0
45615.92326,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1018,24.3,0
45615.92332,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,994,24.3,0
45615.92338,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,966,24.3,0
45615.92344,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1000,24.3,0
45615.9235,1373.724,190.9,129.4,1172.533,0,17,0,1011.0376,992,24.3,0
45615.92355,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92361,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1001,24.3,0
45615.92367,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1005,24.3,0
45615.92373,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1019,24.3,0
45615.92378,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,985,24.3,0
45615.92384,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1014,24.3,0
45615.9239,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1004,24.3,0
45615.92396,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,982,24.3,0
45615.92402,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,994,24.3,0
45615.92407,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1024,24.3,0
45615.92413,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,986,24.3,0
45615.92419,1372.8442,190.9,129.4,1172.533,0,17,0,1011.0376,994,24.3,0
45615.92425,1372.8442,190.9,129.4,1172.533,0,17,0,1011.0376,987,24.3,0
45615.92431,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1047,24.3,0
45615.92436,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1018,24.3,0
45615.92442,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1023,24.3,0
45615.92448,1373.724,190.9,127.2,1172.533,0,17,0,1011.0376,1010,24.3,0
45615.92454,1373.724,190.9,127.2,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92459,1373.724,190.9,127.2,1172.533,0,17,0,1011.0376,1037,24.3,0
45615.92465,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,1006,24.3,0
45615.92471,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1005,24.3,0
45615.92477,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92483,1373.724,190.9,129.4,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92488,1373.724,190.9,129.4,1172.533,0,17,0,1011.0376,1022,24.3,0
45615.92494,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.925,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1013,24.3,0
45615.92506,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1020,24.3,0
45615.92512,1373.724,189.9,130.5,1172.533,0,17,0,1011.0376,1002,24.3,0
45615.92517,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,992,24.3,0
45615.92523,1373.724,190.9,130.5,1172.533,0,17,0,1011.0376,1000,24.3,0
45615.92529,1373.724,190.9,130.5,1172.533,0,17,0,1011.0376,1004,24.3,0
45615.92535,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1010,24.3,0
45615.92541,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1000,24.3,0
45615.92546,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1000,24.3,0
45615.92552,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,988,24.3,0
45615.92558,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,986,24.3,0
45615.92564,1373.724,189.9,130.5,1172.533,0,17,0,1011.0376,990,24.3,0
45615.92569,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1007,24.3,0
45615.92575,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1010,24.3,0
45615.92581,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92587,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1024,24.3,0
45615.92593,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1014,24.3,0
45615.92598,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,997,24.3,0
45615.92604,1374.6038,190.9,127.2,1172.533,0,17,0,1011.0376,1000,24.3,0
45615.9261,1374.6038,190.9,127.2,1172.533,0,17,0,1011.0376,1002,24.3,0
45615.92616,1374.6038,189.9,127.2,1172.533,0,17,0,1011.0376,995,24.3,0
45615.92622,1374.6038,189.9,126.1,1172.533,0,17,0,1011.0376,984,24.3,0
45615.92627,1374.6038,189.9,126.1,1172.533,0,17,0,1011.0376,1001,24.3,0
45615.92633,1374.6038,189.9,126.1,1172.533,0,17,0,1011.0376,990,24.3,0
45615.92639,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,991,24.3,0
45615.92645,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,1021,24.3,0
45615.9265,1373.724,188.8,127.2,1172.533,0,17,0,1011.0376,1037,24.3,0
45615.92656,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1008,24.3,0
45615.92662,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1015,24.3,0
45615.92668,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1014,24.3,0
45615.92674,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1005,24.3,0
45615.92679,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,987,24.3,0
45615.92685,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,976,24.3,0
45615.92691,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,993,24.3,0
45615.92697,1372.8442,190.9,128.3,1172.533,0,17,0,1011.0376,994,24.3,0
45615.92703,1372.8442,190.9,128.3,1172.533,0,17,0,1011.0376,975,24.3,0
45615.92708,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1010,24.3,0
45615.92714,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1030,24.3,0
45615.9272,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1004,24.3,0
45615.92726,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1010,24.3,0
45615.92731,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1032,24.3,0
45615.92737,1373.724,190.9,129.4,1172.533,0,17,0,1011.0376,995,24.3,0
45615.92743,1374.6038,190.9,129.4,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92749,1374.6038,190.9,129.4,1172.533,0,17,0,1011.0376,1007,24.3,0
45615.92755,1374.6038,190.9,129.4,1172.533,0,17,0,1011.0376,1026,24.3,0
45615.9276,1374.6038,190.9,129.4,1172.533,0,17,0,1011.0376,978,24.3,0
45615.92766,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,990,24.3,0
45615.92772,1374.6038,189.9,127.2,1172.533,0,17,0,1011.0376,967,24.3,0
45615.92778,1372.8442,189.9,127.2,1172.533,0,17,0,1011.0376,1008,24.3,0
45615.92784,1372.8442,188.8,127.2,1172.533,0,17,0,1011.0376,991,24.3,0
45615.92789,1372.8442,188.8,126.1,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92795,1372.8442,188.8,126.1,1172.533,0,17,0,1011.0376,1012,24.3,0
45615.92801,1372.8442,189.9,126.1,1172.533,0,17,0,1011.0376,1026,24.3,0
45615.92807,1372.8442,189.9,126.1,1172.533,0,17,0,1011.0376,1009,24.3,0
45615.92813,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1010,24.3,0
45615.92818,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,981,24.3,0
45615.92824,1372.8442,190.9,128.3,1172.533,0,17,0,1011.0376,979,24.3,0
45615.9283,1372.8442,190.9,128.3,1172.533,0,17,0,1011.0376,998,24.3,0
45615.92836,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1021,24.3,0
45615.92841,1372.8442,190.9,128.3,1172.533,0,17,0,1011.0376,991,24.3,0
45615.92847,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1026,24.3,0
45615.92853,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1034,24.3,0
45615.92859,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1019,23.4,0
45615.92865,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1012,23.4,0
45615.9287,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1014,23.4,0
45615.92876,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1018,23.4,0
45615.92882,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,1015,23.4,0
45615.92888,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,1002,23.4,0
45615.92894,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,961,23.4,0
45615.92899,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,962,23.4,0
45615.92905,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,978,23.4,0
45615.92911,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,981,23.4,0
45615.92917,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,989,23.4,0
45615.92922,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1016,23.4,0
45615.92928,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1004,23.4,0
45615.92934,1372.8442,190.9,128.3,1172.533,0,17,0,1011.0376,1023,23.4,0
45615.9294,1372.8442,189.9,127.2,1172.533,0,17,0,1011.0376,1025,23.4,0
45615.92946,1372.8442,189.9,127.2,1172.533,0,17,0,1011.0376,1009,23.4,0
45615.92951,1374.6038,189.9,127.2,1172.533,0,17,0,1011.0376,983,23.4,0
45615.92957,1374.6038,187.7,126.1,1172.533,0,17,0,1011.0376,993,23.4,0
45615.92963,1374.6038,187.7,127.2,1172.533,0,17,0,1011.0376,1021,23.4,0
45615.92969,1374.6038,187.7,128.3,1172.533,0,17,0,1011.0376,993,23.4,0
45615.92975,1374.6038,187.7,129.4,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.9298,1374.6038,188.8,129.4,1172.533,0,17,0,1011.0376,1006,23.4,0
45615.92986,1373.724,188.8,129.4,1172.533,0,17,0,1011.0376,988,23.4,0
45615.92992,1373.724,188.8,129.4,1172.533,0,17,0,1011.0376,1009,23.4,0
45615.92998,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,995,23.4,0
45615.93003,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,996,23.4,0
45615.93009,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,991,23.4,0
45615.93015,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,978,23.4,0
45615.93021,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1001,23.4,0
45615.93027,1372.8442,190.9,129.4,1172.533,0,17,0,1011.0376,991,23.4,0
45615.93032,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1015,23.4,0
45615.93038,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,985,23.4,0
45615.93044,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1001,23.4,0
45615.9305,1372.8442,188.8,129.4,1172.533,0,17,0,1011.0376,1012,23.4,0
45615.93056,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1029,23.4,0
45615.93061,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1025,23.4,0
45615.93067,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,991,23.4,0
45615.93073,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1010,23.4,0
45615.93079,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1002,23.4,0
45615.93084,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1001,23.4,0
45615.9309,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,991,23.4,0
45615.93096,1373.724,188.8,129.4,1172.533,0,17,0,1011.0376,994,23.4,0
45615.93102,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,965,23.4,0
45615.93108,1373.724,187.7,129.4,1172.533,0,17,0,1011.0376,969,23.4,0
45615.93113,1373.724,187.7,128.3,1172.533,0,17,0,1011.0376,1010,23.4,0
45615.93119,1373.724,187.7,128.3,1172.533,0,17,0,1011.0376,995,23.4,0
45615.93125,1373.724,187.7,128.3,1172.533,0,17,0,1011.0376,1009,23.4,0
45615.93131,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1010,23.4,0
45615.93137,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1006,23.4,0
45615.93142,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1018,23.4,0
45615.93148,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1002,23.4,0
45615.93154,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1008,23.4,0
45615.9316,1374.6038,189.9,128.3,1172.533,0,17,0,1011.0376,1008,23.4,0
45615.93166,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,985,23.4,0
45615.93171,1374.6038,189.9,130.5,1172.533,0,17,0,1011.0376,1016,23.4,0
45615.93177,1374.6038,189.9,130.5,1172.533,0,17,0,1011.0376,1020,23.4,0
45615.93183,1374.6038,189.9,130.5,1172.533,0,17,0,1011.0376,996,23.4,0
45615.93189,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,994,23.4,0
45615.93194,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,990,23.4,0
45615.932,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,998,23.4,0
45615.93206,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1014,23.4,0
45615.93212,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,996,23.4,0
45615.93218,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,966,23.4,0
45615.93223,1373.724,189.9,130.5,1172.533,0,17,0,1011.0376,1016,23.4,0
45615.93229,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,996,23.4,0
45615.93235,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1000,23.4,0
45615.93241,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,979,23.4,0
45615.93247,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.93252,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,982,23.4,0
45615.93258,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1018,23.4,0
45615.93264,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1000,23.4,0
45615.9327,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1006,23.4,0
45615.93275,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1017,23.4,0
45615.93281,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,994,23.4,0
45615.93287,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,977,23.4,0
45615.93293,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1007,23.4,0
45615.93299,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,992,23.4,0
45615.93304,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,989,23.4,0
45615.9331,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,992,23.4,0
45615.93316,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,970,23.4,0
45615.93322,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.93328,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,989,23.4,0
45615.93333,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1013,23.4,0
45615.93339,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1021,23.4,0
45615.93345,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,981,23.4,0
45615.93351,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,993,23.4,0
45615.93356,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,995,23.4,0
45615.93362,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,991,23.4,0
45615.93368,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1025,23.4,0
45615.93374,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,993,23.4,0
45615.9338,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1011,23.4,0
45615.93385,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.93391,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,968,23.4,0
45615.93397,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1007,23.4,0
45615.93403,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1014,23.4,0
45615.93409,1372.8442,190.9,129.4,1172.533,0,17,0,1011.0376,999,23.4,0
45615.93414,1372.8442,190.9,130.5,1172.533,0,17,0,1011.0376,1011,23.4,0
45615.9342,1372.8442,190.9,129.4,1172.533,0,17,0,1011.0376,1010,23.4,0
45615.93426,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.93432,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1007,23.4,0
45615.93438,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1004,23.4,0
45615.93443,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1003,23.4,0
45615.93449,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1024,23.4,0
45615.93455,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1012,23.4,0
45615.93461,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.93466,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1001,23.4,0
45615.93472,1373.724,188.8,127.2,1172.533,0,17,0,1011.0376,1008,23.4,0
45615.93478,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,977,23.4,0
45615.93484,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1001,23.4,0
45615.9349,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1009,23.4,0
45615.93495,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,991,23.4,0
45615.93501,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1020,23.4,0
45615.93507,1373.724,190.9,129.4,1172.533,0,17,0,1011.0376,992,23.4,0
45615.93513,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1013,23.4,0
45615.93519,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1021,23.4,0
45615.93524,1373.724,190.9,128.3,1172.533,0,17,0,1011.0376,1022,23.4,0
45615.9353,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1037,23.4,0
45615.93536,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1018,23.4,0
45615.93542,1374.6038,188.8,130.5,1172.533,0,17,0,1011.0376,998,23.4,0
45615.93547,1374.6038,188.8,130.5,1172.533,0,17,0,1011.0376,1029,23.4,0
45615.93553,1374.6038,188.8,129.4,1172.533,0,17,0,1011.0376,1013,23.4,0
45615.93559,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,1007,23.4,0
45615.93565,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,1013,23.4,0
45615.93571,1374.6038,189.9,129.4,1172.533,0,17,0,1011.0376,985,23.4,0
45615.93576,1372.8442,189.9,130.5,1172.533,0,17,0,1011.0376,1004,23.4,0
45615.93582,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1023,23.4,0
45615.93588,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1043,23.4,0
45615.93594,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1005,23.4,0
45615.936,1372.8442,189.9,130.5,1172.533,0,17,0,1011.0376,1007,23.4,0
45615.93605,1372.8442,189.9,131.6,1172.533,0,17,0,1011.0376,995,23.4,0
45615.93611,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,980,23.4,0
45615.93617,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,993,23.4,0
45615.93623,1373.724,188.8,127.2,1172.533,0,17,0,1011.0376,976,23.4,0
45615.93628,1373.724,188.8,127.2,1172.533,0,17,0,1011.0376,1002,23.4,0
45615.93634,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,978,23.4,0
45615.9364,1373.724,187.7,127.2,1172.533,0,17,0,1011.0376,1017,23.4,0
45615.93646,1372.8442,187.7,127.2,1172.533,0,17,0,1011.0376,1033,23.4,0
45615.93652,1372.8442,188.8,127.2,1172.533,0,17,0,1011.0376,1026,23.4,0
45615.93657,1372.8442,188.8,128.3,1172.533,0,17,0,1011.0376,1010,23.4,0
45615.93663,1372.8442,188.8,128.3,1172.533,0,17,0,1011.0376,1039,23.4,0
45615.93669,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1002,23.4,0
45615.93675,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1016,23.4,0
45615.93681,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,979,23.4,0
45615.93686,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1008,23.4,0
45615.93692,1373.724,190.9,130.5,1172.533,0,17,0,1011.0376,1020,23.4,0
45615.93698,1373.724,190.9,129.4,1172.533,0,17,0,1011.0376,998,23.4,0
45615.93704,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,980,23.4,0
45615.93709,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1006,23.4,0
45615.93715,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,986,23.4,0
45615.93721,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,999,23.4,0
45615.93727,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1052,23.4,0
45615.93733,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1036,23.4,0
45615.93738,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1017,23.4,0
45615.93744,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1004,23.4,0
45615.9375,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,976,23.4,0
45615.93756,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,983,23.4,0
45615.93762,1372.8442,190.9,129.4,1172.533,0,17,0,1011.0376,988,23.4,0
45615.93767,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,989,23.4,0
45615.93773,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,981,23.4,0
45615.93779,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1018,23.4,0
45615.93785,1373.724,189.9,128.3,1172.533,0,17,0,1011.0376,1003,23.4,0
45615.93791,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,1000,23.4,0
45615.93796,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,1000,23.4,0
45615.93802,1373.724,189.9,127.2,1172.533,0,17,0,1011.0376,1021,23.4,0
45615.93808,1373.724,188.8,127.2,1172.533,0,17,0,1011.0376,1015,23.4,0
45615.93814,1373.724,188.8,128.3,1172.533,0,17,0,1011.0376,1041,23.4,0
45615.93819,1372.8442,188.8,128.3,1172.533,0,17,0,1011.0376,998,23.4,0
45615.93825,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1008,23.4,0
45615.93831,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,999,23.4,0
45615.93837,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,1020,23.4,0
45615.93843,1372.8442,189.9,128.3,1172.533,0,17,0,1011.0376,997,23.4,0
45615.93848,1372.8442,189.9,129.4,1172.533,0,17,0,1011.0376,1025,23.4,0
45615.93854,1375.4836,189.9,130.5,1172.533,0,17,0,1011.0376,1033,23.4,0
45615.9386,1375.4836,189.9,129.4,1172.533,0,17,0,1011.0376,995,23.4,0
45615.93866,1375.4836,189.9,129.4,1172.533,0,17,0,1011.0376,999,23.4,0
45615.93872,1375.4836,189.9,129.4,1172.533,0,17,0,1011.0376,1010,23.4,0
45615.93877,1375.4836,189.9,128.3,1172.533,0,17,0,1011.0376,994,23.4,0
45615.93883,1375.4836,189.9,128.3,1172.533,0,17,0,1011.0376,999,23.4,0
45615.93889,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,996,23.4,0
45615.93895,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1012,23.4,0
45615.939,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1029,23.4,0
45615.93906,1373.724,189.9,130.5,1172.533,0,17,0,1011.0376,1035,23.4,0
45615.93912,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1014,23.4,0
45615.93918,1373.724,189.9,129.4,1172.533,0,17,0,1011.0376,1033,23.4,0
